File,Angle,Length, Depth,Layer
data_01,62.9913,1.69765,-172.943,L2
data_01,-83.2433,10.3624,-181.631,L2
data_01,-77.2643,20.2199,-200.555,L2
data_01,-69.3893,30.1677,-208.554,L2
data_01,62.6102,25.1999,-173.438,L2
data_01,-83.9191,33.776,-225.946,L2
data_01,28.2533,3.34812,-197.89,L2
data_01,83.4503,2.01389,-190.042,L2
data_01,-72.969,8.03519,-206.88,L2
data_01,-77.4173,51.1013,-248.239,L2
data_01,72.4165,4.44219,-195.456,L2
data_01,78.2062,11.1126,-200.275,L2
data_01,-88.3771,37.7575,-259.476,L2
data_01,38.9961,30.0805,-209.194,L2
data_01,13.007,39.7964,-205.838,L2
data_01,86.2936,10.2119,-167.064,L2
data_01,-77.1864,2.15986,-179.199,L2
data_01,-22.7615,5.68403,-183.66,L2
data_01,69.3303,9.13666,-168.189,L2
data_01,76.8104,4.80833,-171.472,L2
data_01,-48.3489,1.40294,-182.934,L2
data_01,-80.372,14.2043,-195.48,L2
data_01,67.4506,1.5063,-180.633,L2
data_01,47.9388,2.62307,-231.671,L2
data_01,71.7723,1.45951,-231.976,L2
data_01,-77.2969,1.73099,-235.562,L2
data_01,-53.202,1.38697,-224.098,L2
data_01,-85.6755,4.29866,-199.873,L2
data_01,81.5507,7.89125,-187.882,L2
data_01,83.4394,4.04626,-173.692,L2
data_01,74.7708,4.3531,-173.632,L2
data_01,-38.3024,3.94681,-184.794,L2
data_01,-48.6056,16.307,-179.334,L2
data_01,-64.0586,3.12951,-196.573,L2
data_01,72.7683,81.7071,-143.022,L2
data_01,83.9077,3.98884,-235.305,L2
data_01,-85.7596,5.84139,-245.042,L2
data_01,60.3546,6.95971,-334.781,L3
data_01,67.1863,1.37043,-338.854,L3
data_01,-42.986,13.5053,-336.885,L3
data_01,-70.4009,1.74837,-331.143,L3
data_01,-63.3424,23.2138,-312.932,L3
data_01,61.6745,19.5437,-240.92,L2
data_01,87.4627,13.1686,-177.358,L2
data_01,-33.4875,7.22331,-213.636,L2
data_01,-40.6852,23.254,-225.038,L2
data_01,-63.1201,16.0182,-235.816,L2
data_01,-69.3833,8.10299,-233.191,L2
data_01,-33.9781,18.826,-232.734,L2
data_01,78.4251,14.2841,-199.297,L2
data_01,74.4625,0.878414,-212.217,L2
data_01,71.3478,38.0029,-168.184,L2
data_01,-76.3543,13.9378,-215.659,L2
data_01,88.8799,16.7835,-184.892,L2
data_01,69.0267,13.4084,-180.837,L2
data_01,-24.6608,13.8377,-195.213,L2
data_01,-21.2814,4.90946,-176.114,L2
data_01,-36.3515,8.14474,-170.954,L2
data_01,-31.3208,16.6654,-173.649,L2
data_01,81.0173,2.52576,-150.231,L2
data_01,74.1301,1.76636,-155.016,L2
data_01,83.7802,11.9555,-169.994,L2
data_01,-85.2359,4.37592,-188.835,L2
data_01,61.4024,1.33293,-193.948,L2
data_01,-85.1695,2.13005,-224.44,L2
data_01,87.7466,9.01013,-191.608,L2
data_01,-42.4133,3.95647,-202.521,L2
data_01,15.6987,4.45377,-197.977,L2
data_01,-57.6758,4.02215,-201.41,L2
data_01,72.9559,3.40932,-202.326,L2
data_01,75.5042,6.18985,-217.135,L2
data_01,-80.2739,9.64277,-238.289,L2
data_01,87.5946,4.26491,-214.255,L2
data_01,-48.296,36.0987,-267.007,L3
data_01,62.5982,1.44479,-244.283,L2
data_01,-71.2566,8.14682,-239.946,L2
data_01,28.4967,14.4369,-220.674,L2
data_01,73.3888,20.2759,-194.474,L2
data_01,-69.6664,1.7023,-196.415,L2
data_01,-78.3748,14.9968,-210.202,L2
data_01,77.2415,2.25405,-191.218,L2
data_01,85.5628,3.67507,-189.699,L2
data_01,-63.8002,22.3403,-210.116,L2
data_01,69.8233,3.00548,-140.027,L2
data_01,-7.07919,1.75527,-142.826,L2
data_01,59.8902,1.2816,-142.746,L2
data_01,-17.3094,5.10537,-181.518,L2
data_01,-9.81545,41.7725,-197.8,L2
data_01,-74.3651,19.7798,-214.996,L2
data_01,38.8939,18.0046,-189.813,L2
data_01,-64.476,8.57379,-121.414,L1
data_01,67.2496,1.29846,-113.279,L1
data_01,-49.8143,10.2985,-130.066,L1
data_01,-71.7565,5.17763,-186.545,L2
data_01,85.4794,10.4244,-168.718,L2
data_01,78.484,9.79965,-169.653,L2
data_01,87.2826,13.8508,-175.872,L2
data_01,-19.3707,2.72729,-209.472,L2
data_01,38.9592,14.7826,-201.542,L2
data_01,84.2563,11.0056,-175.794,L2
data_01,-48.623,1.12561,-187.22,L2
data_01,80.9564,10.9012,-181.076,L2
data_01,81.9462,23.4258,-179.347,L2
data_01,-64.3354,15.1255,-196.819,L2
data_01,-53.5861,3.96322,-201.577,L2
data_01,71.2251,3.52992,-196.103,L2
data_01,52.5973,82.2353,-143.155,L2
data_01,-39.8642,6.13625,-182.128,L2
data_01,81.1512,5.61309,-185.833,L2
data_01,-86.3532,19.1694,-210.304,L2
data_01,-84.8224,2.10517,-182.269,L2
data_01,78.6135,4.42988,-162.532,L2
data_01,75.1022,3.66092,-163.322,L2
data_01,72.4822,21.699,-178.547,L2
data_01,-78.8412,4.60747,-205.56,L2
data_01,14.9649,1.59775,-200.961,L2
data_01,69.8594,13.064,-240.866,L2
data_01,82.3928,10.2302,-221.945,L2
data_01,48.2802,8.24797,-201.726,L2
data_01,-82.3924,7.8263,-214.522,L2
data_01,4.70095,2.06199,-205.877,L2
data_01,79.3574,8.87386,-197.397,L2
data_01,73.2672,55.8539,-163.286,L2
data_01,70.9035,23.8254,-219.17,L2
data_01,72.1942,13.4235,-209.582,L2
data_01,76.4243,37.3006,-186.767,L2
data_01,85.5269,95.1373,-156.483,L2
data_01,-68.4682,15.4292,-264.404,L3
data_01,75.0259,3.39822,-228.93,L2
data_01,84.8717,9.45255,-222.728,L2
data_01,78.3183,36.4861,-191.569,L2
data_01,49.842,8.12645,-187.507,L2
data_01,17.6257,16.8524,-188.531,L2
data_01,66.1139,8.29006,-194.489,L2
data_01,47.6281,3.11829,-157.547,L2
data_01,-80.1175,8.62303,-170.085,L2
data_01,-39.4268,5.83947,-181.315,L2
data_01,-84.1664,14.8638,-178.217,L2
data_01,76.5217,8.86103,-141.03,L2
data_01,79.8083,3.14375,-146.211,L2
data_01,-55.7236,28.1393,-181.879,L2
data_01,64.2983,6.68654,-191.13,L2
data_01,-68.3383,2.65027,-198.963,L2
data_01,57.5968,18.486,-176.014,L2
data_01,80.6242,6.7858,-151.675,L2
data_01,69.8894,10.6471,-170.99,L2
data_01,80.0433,12.264,-168.816,L2
data_01,-79.0806,35.8854,-178.437,L2
data_01,-62.7665,4.59093,-174.654,L2
data_01,-63.7135,20.8677,-191.713,L2
data_01,-82.711,10.1944,-184.847,L2
data_01,-85.399,4.53656,-235.447,L2
data_01,-82.2833,4.82335,-235.68,L2
data_01,38.0766,0.751698,-227.066,L2
data_01,37.8134,2.38846,-219.53,L2
data_01,-73.6754,10.9671,-216.689,L2
data_01,81.1248,6.4379,-200.311,L2
data_01,81.4437,4.06273,-180.215,L2
data_01,17.195,11.9895,-182.888,L2
data_01,81.1527,7.69444,-215.516,L2
data_01,-66.5128,13.0831,-241.756,L2
data_01,54.2938,19.5283,-218.994,L2
data_01,62.4078,5.33449,-220.094,L2
data_01,-83.6727,14.399,-230.86,L2
data_01,-14.9985,43.2817,-192.923,L2
data_01,-1.70351,13.216,-185.591,L2
data_01,64.594,21.583,-160.122,L2
data_01,-41.3973,18.8402,-217.509,L2
data_01,-63.1193,23.0158,-225.845,L2
data_01,-73.1428,16.3553,-223.891,L2
data_01,-70.5998,10.7606,-217.942,L2
data_01,76.0054,5.56829,-175.737,L2
data_01,-62.5116,31.0605,-205.79,L2
data_01,77.7337,2.44731,-186.737,L2
data_01,70.4739,10.8398,-178.563,L2
data_01,-52.7432,1.8547,-168.047,L2
data_01,-33.156,6.88769,-168.985,L2
data_01,80.711,5.38692,-160.24,L2
data_01,72.1839,3.74201,-152.853,L2
data_01,-10.4867,1.0592,-156.268,L2
data_01,34.0899,1.34449,-157.394,L2
data_01,-87.251,1.64387,-182.378,L2
data_01,-78.8076,14.9569,-214.326,L2
data_01,-66.6457,17.3203,-212.613,L2
data_01,-37.2182,1.08221,-177.143,L2
data_01,84.3145,2.17274,-174.597,L2
data_01,-27.9711,21.2305,-203.202,L2
data_01,36.5773,1.67701,-195.5,L2
data_01,33.5326,1.14146,-190.494,L2
data_01,57.7449,34.9472,-161.82,L2
data_01,42.6325,11.8515,-181.772,L2
data_01,-77.2278,2.13267,-194.733,L2
data_01,-55.5162,1.15711,-193.481,L2
data_01,79.4015,4.82369,-180.116,L2
data_01,-29.9278,37.7971,-200.841,L2
data_01,-40.6901,6.15475,-189.981,L2
data_01,3.19477,4.00538,-181.819,L2
data_01,83.9588,17.9342,-160.196,L2
data_01,63.7217,3.75781,-197.886,L2
data_01,-82.561,8.16795,-208.927,L2
data_01,-13.2043,19.5226,-192.382,L2
data_01,-4.89128,23.1608,-207.162,L2
data_01,70.9107,20.1182,-187.879,L2
data_01,-8.54279,1.45883,-194.551,L2
data_01,-34.8752,3.29415,-216.511,L2
data_01,-29.2037,0.927019,-215.31,L2
data_01,-58.9016,1.36415,-205.421,L2
data_01,-70.7811,24.4984,-218.293,L2
data_01,-34.6718,10.414,-200.041,L2
data_01,-64.4981,6.26571,-200.54,L2
data_01,-63.1576,4.58028,-199.348,L2
data_01,-79.7564,6.42428,-199.987,L2
data_01,-68.5523,0.797207,-190.482,L2
data_01,-27.2419,5.09213,-175.638,L2
data_01,61.816,3.29251,-166.212,L2
data_01,-61.5729,32.2007,-232.046,L2
data_01,72.3624,15.8947,-193.193,L2
data_01,-77.5601,16.8123,-223.229,L2
data_01,76.7518,17.0046,-176.239,L2
data_01,77.7371,4.20771,-188.503,L2
data_01,-79.3579,16.2668,-208.174,L2
data_01,84.8867,7.4725,-181.902,L2
data_01,-77.5245,17.2875,-217.831,L2
data_01,-51.1216,5.28205,-202.292,L2
data_01,-79.9321,15.0817,-213.462,L2
data_01,45.4096,28.8411,-181.618,L2
data_01,-87.1501,13.7272,-212.119,L2
data_01,82.8508,6.20181,-191.853,L2
data_01,-86.1965,30.9088,-228.567,L2
data_01,42.9472,18.4866,-189.643,L2
data_01,-69.1729,21.5422,-231.795,L2
data_01,-6.76734,1.39439,-213.817,L2
data_01,56.426,16.9651,-183.394,L2
data_01,-74.232,6.03679,-201.149,L2
data_01,70.7912,31.5579,-162.249,L2
data_01,59.7819,6.11399,-185.834,L2
data_01,87.1796,5.73519,-184.84,L2
data_01,63.0435,52.6033,-179.356,L2
data_01,-59.8748,18.6463,-231.47,L2
data_01,-21.7353,1.4699,-213.705,L2
data_01,46.321,5.27653,-204.086,L2
data_01,-82.3371,18.9288,-225.481,L2
data_01,-75.2846,21.9106,-227.448,L2
data_01,65.831,7.31434,-178.013,L2
data_01,-83.1749,5.62989,-183.127,L2
data_01,-53.0937,2.34923,-180.218,L2
data_01,-87.0996,14.4156,-192.972,L2
data_01,80.5246,3.09633,-169.439,L2
data_01,-78.6803,16.8194,-188.494,L2
data_01,28.6566,5.35879,-182.445,L2
data_01,88.4114,3.9932,-194.625,L2
data_01,74.132,7.55079,-191.633,L2
data_01,-77.4744,2.23283,-192.568,L2
data_01,72.8251,7.20885,-182.489,L2
data_01,-72.2648,3.76903,-192.46,L2
data_01,57.3322,28.4335,-169.896,L2
data_01,-78.4604,5.02501,-194.949,L2
data_01,75.8486,2.24785,-187.072,L2
data_01,-64.9377,17.3943,-228.213,L2
data_01,-52.5977,2.63334,-216.419,L2
data_01,78.7506,4.24681,-196.267,L2
data_01,-76.854,1.90996,-201.945,L2
data_01,-77.9024,4.44905,-212.563,L2
data_01,82.6705,2.01538,-206.341,L2
data_01,-83.9333,1.8626,-208.828,L2
data_01,85.5141,6.67087,-200.693,L2
data_01,46.1907,2.76972,-219.648,L2
data_01,-49.7848,8.31351,-213.687,L2
data_01,-67.914,19.6675,-225.727,L2
data_01,8.86302,23.8203,-206.353,L2
data_01,-59.2805,8.35179,-218.313,L2
data_01,81.4285,22.3627,-174.18,L2
data_01,56.8747,6.98714,-190.864,L2
data_01,-73.7649,2.77334,-248.225,L2
data_01,28.6141,2.23952,-245.148,L2
data_01,-75.3757,4.6197,-246.257,L2
data_01,-70.9083,3.38425,-226.315,L2
data_01,61.6736,1.92598,-207.347,L2
data_01,75.3907,1.34103,-207.019,L2
data_01,81.3823,17.8304,-191.639,L2
data_01,84.5137,7.02192,-197.661,L2
data_01,-71.7832,35.3967,-236.708,L2
data_01,-20.6061,6.36987,-210.188,L2
data_01,38.256,9.53866,-172.961,L2
data_01,-27.6002,1.44486,-177.887,L2
data_01,-62.1173,1.38832,-188.058,L2
data_01,81.2942,3.15759,-181.805,L2
data_01,-87.8356,32.5554,-218.085,L2
data_01,35.1571,9.82518,-181.305,L2
data_01,-84.1952,11.6784,-231.815,L2
data_01,83.0687,1.10244,-219.172,L2
data_01,-55.4615,2.12052,-223.153,L2
data_01,-57.1266,15.2192,-238.727,L2
data_01,-84.4757,3.53619,-254.739,L2
data_01,82.2375,12.5233,-239.087,L2
data_01,-80.6195,13.0458,-228.684,L2
data_01,84.88,2.40919,-213.592,L2
data_01,-61.3617,2.12381,-191.281,L2
data_01,13.6167,12.8005,-187.46,L2
data_01,81.7324,10.1153,-181.048,L2
data_01,-73.1425,13.1942,-202.509,L2
data_01,84.7222,5.86651,-174.591,L2
data_01,14.7367,8.07187,-172.637,L2
data_01,84.0006,1.72752,-172.097,L2
data_01,-22.3299,1.20599,-187.589,L2
data_01,-86.1086,9.51134,-236.234,L2
data_01,37.546,40.0462,-208.006,L2
data_01,-51.6169,18.1121,-243.35,L2
data_01,-75.0705,2.38697,-235.859,L2
data_01,-83.53,6.65342,-216.239,L2
data_01,84.8536,7.97692,-173.94,L2
data_01,-86.5632,11.5899,-207.148,L2
data_01,35.785,2.26952,-172.696,L2
data_01,76.3913,2.29442,-171.554,L2
data_01,-87.9526,11.0682,-199.475,L2
data_01,-82.3616,15.6483,-228.974,L2
data_01,69.8092,2.00668,-214.731,L2
data_01,-86.6615,1.92174,-218.406,L2
data_01,83.9911,10.5773,-201.171,L2
data_01,-32.0292,1.5876,-270.979,L3
data_01,-83.3505,1.74403,-272.056,L3
data_01,85.1689,1.7403,-211.279,L2
data_01,-48.8523,19.079,-218.33,L2
data_01,-68.0027,17.4593,-258.449,L2
data_01,68.5278,4.93437,-235.301,L2
data_01,-66.9706,1.17555,-240.345,L2
data_01,-85.7004,8.36384,-252.574,L2
data_02,72.9329,18.3734,-164.203,L2
data_02,57.4053,7.43429,-174.827,L2
data_02,84.7679,6.23097,-204.114,L2
data_02,-76.3666,4.13552,-216.228,L2
data_02,85.5016,10.1261,-202.277,L2
data_02,-82.7655,34.4005,-243.953,L3
data_02,84.2374,17.8697,-192.682,L2
data_02,-78.6945,7.95708,-208.892,L2
data_02,50.8861,21.2664,-141.965,L2
data_02,28.442,3.22128,-154.65,L2
data_02,75.5998,8.56794,-168.622,L2
data_02,72.9035,8.20892,-182.128,L2
data_02,-85.2789,6.55574,-196.068,L2
data_02,70.0714,12.321,-177.67,L2
data_02,-75.8832,5.51411,-193.673,L2
data_02,7.98356,5.09415,-158.269,L2
data_02,-15.659,5.05741,-159.516,L2
data_02,-76.1452,12.7049,-190.803,L2
data_02,75.3288,37.995,-143.727,L2
data_02,-28.8839,7.63058,-178.562,L2
data_02,-74.7909,15.9703,-191.07,L2
data_02,70.4774,13.8606,-135.429,L2
data_02,-76.7265,4.44905,-151.81,L2
data_02,78.407,2.60649,-143.534,L2
data_02,81.7971,7.33214,-171.356,L2
data_02,-50.5687,5.50006,-197.925,L2
data_02,-42.1201,5.4532,-196.736,L2
data_02,74.8823,10.7795,-165.798,L2
data_02,-80.2944,6.44274,-182.104,L2
data_02,28.1273,4.46315,-175.438,L2
data_02,82.5016,7.7628,-164.583,L2
data_02,-62.5104,1.63046,-173.442,L2
data_02,-17.7063,5.69429,-187.971,L2
data_02,70.6911,6.58639,-183.958,L2
data_02,-87.0873,14.8022,-204.616,L2
data_02,-3.32747,3.49074,-173.894,L2
data_02,57.0696,5.75744,-169.54,L2
data_02,-78.7131,20.6969,-194.765,L2
data_02,15.7156,1.46109,-194.513,L2
data_02,72.0992,16.6251,-160.861,L2
data_02,78.2852,1.09308,-160.558,L2
data_02,-61.0303,11.5762,-186.819,L2
data_02,-52.2467,7.42295,-182.241,L2
data_02,-81.0734,5.48317,-204.345,L2
data_02,-81.6844,30.9842,-203.435,L2
data_02,80.9166,7.14497,-166.181,L2
data_02,-80.5177,3.21462,-178.619,L2
data_02,87.3737,11.3446,-164.203,L2
data_02,56.5159,16.7873,-167.553,L2
data_02,33.6266,2.08854,-177.636,L2
data_02,-81.8868,3.42642,-166.005,L2
data_02,-73.8235,24.6173,-184.408,L2
data_02,-88.4747,18.3527,-185.7,L2
data_02,14.7342,53.9912,-158.725,L2
data_02,78.7351,6.26597,-160.279,L2
data_02,83.9375,28.6713,-135.791,L2
data_02,-33.595,2.06428,-173.737,L2
data_02,-87.4304,5.84193,-178.712,L2
data_02,76.0055,9.35349,-162.41,L2
data_02,-77.9037,12.4264,-203.523,L2
data_02,67.1613,10.7264,-186.423,L2
data_02,-85.0412,7.42933,-202.201,L2
data_02,-75.3501,9.60558,-201.174,L2
data_02,-40.179,9.70699,-190.724,L2
data_02,83.452,3.79082,-175.702,L2
data_02,-80.3765,4.21358,-183.463,L2
data_02,-76.4471,4.30917,-163.912,L2
data_02,74.0136,1.93444,-158.128,L2
data_02,-88.9226,14.115,-178.601,L2
data_02,76.9559,27.7192,-147.534,L2
data_02,16.9756,3.12311,-168.318,L2
data_02,72.3913,5.63918,-163.9,L2
data_02,63.0941,11.0283,-157.324,L2
data_02,-25.6813,27.405,-174.15,L2
data_02,-65.5793,16.5737,-180.143,L2
data_02,-82.3484,16.7574,-209.318,L2
data_02,-80.7099,60.2925,-251.645,L3
data_02,-66.171,15.4192,-193.942,L2
data_02,-75.2949,4.04678,-204.194,L2
data_02,-85.6922,1.46008,-191.699,L2
data_02,-83.9566,7.59287,-168.682,L2
data_02,78.6042,10.6186,-151,L2
data_02,80.3741,11.7798,-179.645,L2
data_02,-37.1834,2.59423,-212.13,L2
data_02,-72.8423,8.36662,-218.402,L2
data_02,-81.2256,30.8084,-198.44,L2
data_02,-77.3076,13.7695,-170.963,L2
data_02,66.2466,2.02304,-171.721,L2
data_02,-87.1833,14.4299,-187.65,L2
data_02,-81.7101,18.056,-189.861,L2
data_02,81.4181,3.93655,-171.28,L2
data_02,-75.4276,10.4608,-184.935,L2
data_02,57.4051,3.31856,-163.032,L2
data_02,-62.2266,0.864288,-164.413,L2
data_02,77.069,1.36038,-162.545,L2
data_02,-82.8221,9.30896,-189.004,L2
data_02,63.327,6.78476,-165.891,L2
data_02,87.5289,2.64106,-168.369,L2
data_02,-73.8929,31.6599,-210.066,L2
data_02,-74.7592,12.0708,-184.894,L2
data_02,82.6411,3.67306,-156.799,L2
data_02,12.9566,18.3708,-165.351,L2
data_02,-68.0598,7.87524,-174.364,L2
data_02,78.8355,1.56477,-159.915,L2
data_02,-78.2498,14.3763,-201.994,L2
data_02,23.5738,6.8972,-165.406,L2
data_02,-76.6609,19.1588,-191.526,L2
data_02,-79.9997,6.92845,-180.121,L2
data_02,-87.8465,8.18012,-190.387,L2
data_02,-83.6644,4.69828,-184.069,L2
data_02,-84.9496,4.8691,-194.762,L2
data_02,-75.8768,1.11084,-190.964,L2
data_02,84.7038,11.4962,-154.826,L2
data_02,81.6283,18.3897,-147.514,L2
data_02,-22.4463,1.21131,-169.509,L2
data_02,-82.545,6.5765,-175.604,L2
data_02,69.0413,22.8578,-145.482,L2
data_02,4.99565,11.5694,-176.447,L2
data_02,-59.7256,45.7081,-209.332,L2
data_02,-86.419,4.76019,-184.622,L2
data_02,79.4166,11.0372,-169.39,L2
data_02,-65.1816,5.28647,-173.956,L2
data_02,-83.8952,16.649,-186.071,L2
data_02,-82.0087,19.7735,-183.2,L2
data_02,81.164,5.88792,-174.889,L2
data_02,-86.661,5.1999,-185.816,L2
data_02,-76.7327,1.36415,-190.394,L2
data_02,-82.1739,47.1611,-235.349,L3
data_02,-80.8551,20.4913,-186.398,L2
data_02,-79.1438,3.46516,-164.616,L2
data_02,-80.1629,3.73117,-155.404,L2
data_02,-81.2877,2.83777,-174.183,L2
data_02,23.8324,22.9585,-174.359,L2
data_02,-31.0402,32.2978,-189.9,L2
data_02,87.2218,9.59879,-153.231,L2
data_02,42.9625,6.89699,-148.194,L2
data_02,-59.869,5.59036,-161.6,L2
data_02,-61.3343,41.1804,-189.82,L2
data_02,-81.3521,23.8711,-167.375,L2
data_02,-36.9192,3.28897,-145.586,L2
data_02,84.0656,7.12303,-169.622,L2
data_02,44.9689,4.57961,-163.563,L2
data_02,85.4928,11.9139,-154.338,L2
data_02,-43.5536,15.9337,-175.729,L2
data_02,-78.582,3.14681,-180.422,L2
data_02,-56.8411,1.50061,-178.486,L2
data_02,-84.604,9.25004,-186.134,L2
data_02,75.2226,3.6212,-175.375,L2
data_02,52.6416,18.1136,-165.432,L2
data_02,-13.4025,45.1022,-184.739,L2
data_02,53.3115,8.18396,-155.823,L2
data_02,81.88,15.6833,-146.78,L2
data_02,87.6549,6.92425,-159.684,L2
data_02,-62.1587,0.942261,-180.751,L2
data_02,87.3947,2.27276,-177.819,L2
data_02,62.5421,12.5223,-171.797,L2
data_02,-85.4115,4.0815,-182.809,L2
data_02,55.7633,11.5934,-167.486,L2
data_02,-64.3521,1.97358,-170.959,L2
data_02,87.0812,5.23556,-164.278,L2
data_02,-86.4989,7.31902,-183.665,L2
data_02,85.8195,27.59,-143.784,L2
data_02,-76.3554,4.75758,-175.659,L2
data_02,79.444,5.29841,-164.854,L2
data_02,59.7388,4.9086,-167.428,L2
data_02,-77.9299,1.52561,-172.449,L2
data_02,-67.179,17.881,-179.066,L2
data_02,-46.4955,10.0553,-173.639,L2
data_02,31.134,86.08,-138.448,L2
data_02,81.8127,9.00418,-163.005,L2
data_02,-71.7219,2.58413,-174.077,L2
data_02,75.3256,9.59752,-162.731,L2
data_02,82.9608,4.94439,-212.907,L2
data_02,-83.9419,13.2707,-230.815,L2
data_02,-79.8377,5.16976,-168.414,L2
data_02,-75.5593,3.56842,-183.438,L2
data_02,-84.6292,8.78446,-179.528,L2
data_02,71.98,13.0364,-155.571,L2
data_02,66.5092,2.61288,-171.173,L2
data_02,-80.8133,4.16571,-177.384,L2
data_02,-85.3751,10.8535,-176.393,L2
data_02,84.2762,9.59294,-154.209,L2
data_02,14.014,7.79962,-168.98,L2
data_02,-47.8473,4.88744,-172.739,L2
data_02,72.2522,2.94944,-164.782,L2
data_02,-10.2301,52.9872,-182.23,L2
data_02,-86.2352,38.7001,-213.947,L2
data_02,-64.0542,13.9572,-180.435,L2
data_02,76.1984,7.18635,-161.098,L2
data_02,-75.057,7.13249,-176.844,L2
data_02,-82.3071,5.08726,-181.69,L2
data_02,-56.1907,1.0835,-192.65,L2
data_02,78.6528,1.6083,-180.315,L2
data_02,42.6054,2.49149,-180.59,L2
data_02,23.2602,41.4571,-151.187,L2
data_02,-77.6648,3.07154,-166,L2
data_02,-67.7347,3.24359,-170.169,L2
data_02,-73.681,22.0385,-187.674,L2
data_02,-78.484,8.44117,-173.036,L2
data_02,-18.1896,0.83202,-155.879,L2
data_02,48.8686,20.1687,-138.803,L2
data_02,78.727,3.19473,-147.366,L2
data_02,65.7982,1.87467,-160.575,L2
data_02,-39.4644,1.16388,-173.109,L2
data_02,51.1192,1.09649,-178.004,L2
data_02,-57.5423,18.7028,-192.155,L2
data_02,-87.9413,7.14777,-183.838,L2
data_02,81.9951,7.52939,-149.648,L2
data_02,-6.43547,6.37903,-172.291,L2
data_02,75.8448,3.31872,-175.586,L2
data_02,-84.1082,3.28311,-181.951,L2
data_02,85.6307,20.1386,-147.571,L2
data_02,-79.4899,3.54693,-170.854,L2
data_02,-43.5835,20.1882,-198.991,L2
data_02,-70.8777,15.177,-201.369,L2
data_02,75.2777,13.2288,-170.982,L2
data_02,82.013,8.73323,-156.933,L2
data_02,-84.7604,11.1164,-176.499,L2
data_02,-76.7165,5.50175,-168.981,L2
data_02,-62.494,4.29534,-146.124,L2
data_02,86.8753,2.99292,-139.71,L2
data_02,78.3581,11.4522,-168.739,L2
data_02,-81.5951,3.23088,-182.705,L2
data_02,-85.231,18.544,-195.492,L2
data_02,85.2915,24.5214,-150.489,L2
data_02,-64.0132,9.98008,-182.356,L2
data_02,81.4916,11.8212,-160.054,L2
data_02,-86.6423,21.3226,-192.785,L2
data_02,-32.9532,4.85885,-170.715,L2
data_02,59.745,4.67223,-165.328,L2
data_02,-15.0544,11.6517,-169.899,L2
data_02,85.7636,5.86705,-155.919,L2
data_02,-65.3047,9.67787,-174.205,L2
data_02,-81.1124,8.72804,-175.338,L2
data_02,-72.0315,37.5426,-202.843,L2
data_02,-68.7503,5.34143,-173.526,L2
data_02,35.7795,4.47966,-157.102,L2
data_02,84.1777,6.86566,-163.855,L2
data_02,46.2111,7.27335,-179.788,L2
data_02,71.9351,31.5449,-155.462,L2
data_02,78.802,4.18259,-157.466,L2
data_02,49.5005,31.9549,-151.383,L2
data_02,84.3166,33.2012,-156.648,L2
data_02,84.3165,15.093,-174.549,L2
data_02,85.1014,13.603,-166.246,L2
data_02,72.8636,11.5047,-182.502,L2
data_02,58.7434,9.63149,-187.893,L2
data_02,60.7146,27.7312,-174.153,L2
data_02,80.7148,8.46282,-179.929,L2
data_02,-70.7011,5.23653,-192.736,L2
data_02,39.4281,3.27754,-189.442,L2
data_02,-63.2653,3.71135,-193.983,L2
data_02,69.1924,17.1997,-172.457,L2
data_02,-78.2007,3.2302,-171.144,L2
data_02,-34.1965,6.889,-172.582,L2
data_02,-80.8064,15.5851,-184.831,L2
data_02,-74.1873,21.922,-195.842,L2
data_02,-75.7478,19.5026,-193.624,L2
data_02,-72.8161,19.2327,-180.506,L2
data_02,-78.2962,32.7255,-196.654,L2
data_02,-85.7127,6.98393,-171.96,L2
data_02,85.9566,23.4234,-143.287,L2
data_02,-72.1783,8.51685,-206.711,L2
data_02,-53.9982,15.8181,-209.595,L2
data_02,-37.6829,1.43914,-170.732,L2
data_02,77.1899,11.6953,-137.678,L2
data_02,74.3721,2.20208,-146.723,L2
data_02,-79.6762,5.61963,-171.33,L2
data_02,31.8651,8.53115,-162.56,L2
data_02,71.3595,4.83321,-191.919,L2
data_02,-80.7368,14.0919,-209.754,L2
data_02,-69.1277,12.5829,-182.789,L2
data_02,-80.8196,6.89753,-173.391,L2
data_02,-56.8112,3.32191,-178.258,L2
data_02,-43.2848,1.72185,-182.258,L2
data_02,-86.9028,4.56435,-185.855,L2
data_02,85.1635,12.9434,-163.067,L2
data_02,22.279,3.08555,-164.306,L2
data_02,87.8784,4.27766,-160.892,L2
data_02,-29.5294,56.2162,-190.563,L2
data_02,-41.082,2.16433,-167.613,L2
data_02,41.6325,43.4049,-144.752,L2
data_02,47.3956,7.24645,-152.542,L2
data_02,-81.6171,5.2958,-161.953,L2
data_02,79.226,10.0908,-142.399,L2
data_02,84.5802,8.1127,-155.86,L2
data_02,-85.8059,16.3697,-188.779,L2
data_02,81.3436,5.37006,-174.86,L2
data_02,15.2717,4.12093,-179.431,L2
data_02,82.8951,5.09263,-163.227,L2
data_02,-84.8411,1.42364,-145.128,L2
data_02,70.0994,1.81388,-142.169,L2
